,show_id,userId,score
938,as1843,84424.435,3.558
939,as1844,92647.107,3.56
940,as1845,89533.391,3.566
941,as1846,98839.844,3.466
942,as1847,87771.244,3.504
943,as1848,93954.28,3.576
944,as1849,84773.802,3.551
945,as185,86792.462,3.525
946,as1850,89395.342,3.547
947,as1851,94722.237,3.498
948,as1852,93462.037,3.535
949,as1853,90452.985,3.5
950,as1854,89548.002,3.493
951,as1855,87321.366,3.497
952,as1856,97234.949,3.563
953,as1857,94012.751,3.499
954,as1858,90094.74,3.53
955,as1859,92352.677,3.51
956,as186,82941.337,3.516
957,as1860,91446.419,3.656
958,as1861,94127.336,3.51
959,as1862,89898.64,3.529
960,as1863,87081.763,3.516
961,as1864,82692.209,3.481
962,as1865,94855.282,3.496
963,as1866,92996.783,3.564
964,as1867,99650.002,3.564
965,as1868,99098.136,3.489
966,as1869,86813.656,3.498
967,as187,90865.944,3.572
968,as1870,85873.185,3.641
969,as1871,91194.738,3.512
970,as1872,84573.087,3.549
971,as1873,84587.295,3.55
972,as1874,88313.578,3.544
973,as1875,90290.353,3.518
974,as1876,90178.033,3.463
975,as1877,88640.057,3.503
976,as1878,82978.516,3.483
977,as1879,91196.628,3.526
978,as188,95116.686,3.522
979,as1880,99459.163,3.607
980,as1881,90435.964,3.512
981,as1882,91093.619,3.513
982,as1883,91169.089,3.555
983,as1884,89697.207,3.573
984,as1885,89919.859,3.534
985,as1886,89204.212,3.547
986,as1887,88158.29,3.504
987,as1888,88420.273,3.519
988,as1889,95271.346,3.535
989,as189,92252.012,3.535
990,as1890,88593.514,3.581
991,as1891,84967.415,3.516
992,as1892,93890.611,3.53
993,as1893,88036.281,3.469
994,as1894,97851.065,3.563
995,as1895,87965.209,3.446
996,as1896,88972.006,3.548
997,as1897,85502.528,3.579
998,as1898,86549.047,3.433
999,as1899,88114.412,3.557
1000,as19,85574.269,3.545
1001,as190,91014.165,3.615
1002,as1900,85559.254,3.627
1003,as1901,91648.924,3.533
1004,as1902,92452.926,3.545
1005,as1903,89713.674,3.537
1006,as1904,86865.396,3.609
1007,as1905,100553.136,3.623
1008,as1906,91385.383,3.524
1009,as1907,88584.737,3.468
1010,as1908,94909.504,3.588
1011,as1909,93035.056,3.533
1012,as191,94275.874,3.553
1013,as1910,94383.547,3.565
1014,as1911,91853.484,3.538
1015,as1912,95231.637,3.619
1016,as1913,95715.126,3.569
1017,as1914,81990.192,3.593
1018,as1915,90255.283,3.558
1019,as1916,88324.159,3.602
1020,as1917,89732.229,3.466
1021,as1918,91731.248,3.551
1022,as1919,86377.125,3.495
1023,as192,94656.778,3.584
1024,as1920,82520.637,3.503
1025,as1921,85812.196,3.594
1026,as1922,92718.636,3.473
1027,as1923,89162.399,3.622
1028,as1924,94736.579,3.566
1029,as1925,89852.261,3.567
1030,as1926,83619.304,3.464
1031,as1927,95199.825,3.512
1032,as1928,87942.952,3.555
1033,as1929,91429.103,3.543
1034,as193,90986.88,3.529
1035,as1930,92112.704,3.479
1036,as1931,90962.733,3.603
1037,as1932,92427.56,3.52
1038,as1933,89823.711,3.497
1039,as1934,89545.271,3.573
1040,as1935,93949.93,3.502
1041,as1936,87535.994,3.471
1042,as1937,86324.158,3.422
1043,as1938,91217.428,3.521
1044,as1939,89344.374,3.538
1045,as194,93048.724,3.578
1046,as1940,87892.923,3.571
1047,as1941,89296.971,3.548
1048,as1942,84289.158,3.527
1049,as1943,90215.851,3.499
1050,as1944,91775.868,3.554
1051,as1945,89631.269,3.527
1052,as1946,98269.198,3.503
1053,as1947,92400.846,3.504
1054,as1948,91954.936,3.515
1055,as1949,85726.905,3.596
1056,as195,94100.932,3.533
1057,as1950,93668.669,3.539
1058,as1951,92200.342,3.459
1059,as1952,92092.817,3.614
1060,as1953,93798.64,3.573
1061,as1954,89065.306,3.619
1062,as1955,88410.047,3.532
1063,as1956,88125.491,3.445
1064,as1957,86971.282,3.45
1065,as1958,92466.292,3.521
1066,as1959,85111.354,3.493
1067,as196,88711.95,3.556
1068,as1960,92739.582,3.593
1069,as1961,90039.874,3.559
1070,as1962,80439.514,3.7
1071,as1963,86101.778,3.478
1072,as1964,94176.044,3.449
1073,as1965,85809.605,3.512
1074,as1966,96408.514,3.464
1075,as1967,93941.843,3.452
1076,as1968,91691.843,3.487
1077,as1969,95185.415,3.551
1078,as197,81038.708,3.518
1079,as1970,89367.967,3.538
1080,as1971,88813.679,3.513
1081,as1972,90062.213,3.618
1082,as1973,90526.539,3.554
1083,as1974,90161.688,3.557
1084,as1975,89559.916,3.57
1085,as1976,90390.29,3.531
1086,as1977,92338.301,3.537
1087,as1978,89720.371,3.616
1088,as1979,82640.316,3.529
1089,as198,89995.524,3.667
1090,as1980,88492.051,3.52
1091,as1981,94192.91,3.538
1092,as1982,91572.697,3.508
1093,as1983,92169.883,3.432
1094,as1984,90457.196,3.549
1095,as1985,92032.883,3.521
1096,as1986,95337.346,3.533
1097,as1987,87113.56,3.563
1098,as1988,92878.855,3.508
1099,as1989,90523.642,3.508
1100,as199,90308.833,3.538
1101,as1990,87918.334,3.577
1102,as1991,94508.64,3.625
1103,as1992,90000.103,3.51
1104,as1993,83365.787,3.565
1105,as1994,89935.092,3.531
1106,as1995,92436.592,3.507
1107,as1996,92917.35,3.554
1108,as1997,90037.19,3.504
1109,as1998,89849.998,3.628
1110,as1999,97849.655,3.515
1111,as2,93837.477,3.549
1112,as20,90154.959,3.587
1113,as200,92731.356,3.541
1114,as2000,94051.14,3.526
1115,as2001,91093.157,3.513
1116,as2002,93411.931,3.635
1117,as2003,85781.434,3.516
1118,as2004,84261.335,3.576
1119,as2005,85234.379,3.583
1120,as2006,81758.025,3.478
1121,as2007,85907.102,3.479
1122,as2008,93338.354,3.585
1123,as2009,86412.913,3.547
1124,as201,85990.11,3.462
1125,as2010,91241.298,3.503
1126,as2011,91605.637,3.562
1127,as2012,91305.919,3.603
1128,as2013,88972.71,3.452
1129,as2014,101283.732,3.551
1130,as2015,84867.454,3.546
1131,as2016,91429.361,3.548
1132,as2017,92207.889,3.567
1133,as2018,86866.899,3.521
1134,as2019,88137.61,3.581
1135,as202,87570.299,3.522
1136,as2020,93296.543,3.481
1137,as2021,91200.934,3.509
1138,as2022,84059.376,3.545
1139,as2023,94584.541,3.565
1140,as2024,84629.8,3.499
1141,as2025,88777.488,3.564
1142,as2026,91757.722,3.509
1143,as2027,94169.823,3.576
1144,as2028,79729.061,3.472
1145,as2029,86688.725,3.518
1146,as203,93353.274,3.616
1147,as2030,92031.481,3.599
1148,as2031,91339.888,3.482
1149,as2032,87648.177,3.536
1150,as2033,88841.364,3.503
1151,as2034,90273.481,3.55
1152,as2035,89245.377,3.538
1153,as2036,98346.498,3.511
1154,as2037,90434.156,3.502
1155,as2038,94159.264,3.534
1156,as2039,88537.356,3.53
1157,as204,88464.146,3.54
1158,as2040,93639.596,3.566
1159,as2041,92651.022,3.576
1160,as2042,87042.111,3.468
1161,as2043,97279.798,3.571
1162,as2044,97729.087,3.471
1163,as2045,94662.964,3.573
1164,as2046,83521.141,3.549
1165,as2047,88056.06,3.547
1166,as2048,85032.942,3.523
1167,as2049,92057.861,3.578
1168,as205,89895.425,3.478
1169,as2050,92153.074,3.561
1170,as2051,84978.946,3.552
1171,as2052,87147.659,3.397
1172,as2053,95892.073,3.459
1173,as2054,87074.573,3.513
1174,as2055,93816.738,3.535
1175,as2056,87802.155,3.584
1176,as2057,91655.872,3.543
1177,as2058,95807.603,3.47
1178,as2059,87763.415,3.468
1179,as206,93159.835,3.555
1180,as2060,86015.403,3.582
1181,as2061,95096.333,3.495
1182,as2062,91946.925,3.556
1183,as2063,81908.971,3.526
1184,as2064,88485.966,3.537
1185,as2065,91873.0,3.564
1186,as2066,86294.212,3.585
1187,as2067,89890.0,3.596
1188,as2068,93335.58,3.596
1189,as2069,90027.166,3.558
1190,as207,88351.066,3.569
1191,as2070,91153.9,3.49
1192,as2071,94381.114,3.616
1193,as2072,87703.727,3.474
1194,as2073,82591.04,3.461
1195,as2074,87403.713,3.556
1196,as2075,96061.619,3.652
1197,as2076,89161.528,3.504
1198,as2077,86642.526,3.516
1199,as2078,83983.032,3.533
1200,as2079,97560.603,3.462
1201,as208,84978.033,3.451
1202,as2080,84789.539,3.456
1203,as2081,90544.377,3.457
1204,as2082,95563.533,3.631
1205,as2083,86034.424,3.474
1206,as2084,86291.246,3.525
1207,as2085,85203.563,3.503
1208,as2086,96941.552,3.601
1209,as2087,94426.734,3.594
1210,as2088,90081.702,3.527
1211,as2089,94095.936,3.609
1212,as209,89548.195,3.568
1213,as2090,92732.521,3.503
1214,as2091,89776.836,3.576
1215,as2092,87080.055,3.469
1216,as2093,91481.144,3.545
1217,as2094,87506.916,3.633
1218,as2095,90014.734,3.6
1219,as2096,93938.417,3.513
1220,as2097,87500.062,3.536
1221,as2098,93538.583,3.501
1222,as2099,84318.797,3.518
1223,as21,83684.856,3.507
1224,as210,91006.51,3.493
1225,as2100,87366.48,3.588
1226,as2101,95161.718,3.503
1227,as2102,91597.32,3.568
1228,as2103,90933.034,3.465
1229,as2104,90840.646,3.555
1230,as2105,85201.239,3.452
1231,as2106,90212.633,3.57
1232,as2107,88846.112,3.519
1233,as2108,83245.377,3.502
1234,as2109,91651.412,3.487
1235,as211,97371.641,3.593
1236,as2110,93598.174,3.528
1237,as2111,89237.166,3.472
1238,as2112,93023.751,3.549
1239,as2113,86290.63,3.598
1240,as2114,92117.544,3.502
1241,as2115,82986.911,3.589
1242,as2116,80985.341,3.473
1243,as2117,89960.803,3.539
1244,as2118,91659.71,3.56
1245,as2119,102731.277,3.531
1246,as212,91103.906,3.573
1247,as2120,96897.259,3.523
1248,as2121,88091.569,3.453
1249,as2122,89938.161,3.52
1250,as2123,85740.996,3.584
1251,as2124,93765.621,3.545
1252,as2125,86581.485,3.522
1253,as2126,88537.319,3.595
1254,as2127,89837.717,3.564
1255,as2128,94312.374,3.558
1256,as2129,89010.216,3.537
1257,as213,90359.407,3.449
1258,as2130,87992.018,3.524
1259,as2131,85699.48,3.56
1260,as2132,89145.849,3.551
1261,as2133,86840.851,3.503
1262,as2134,87731.812,3.554
1263,as2135,85069.475,3.531
1264,as2136,87353.179,3.506
1265,as2137,92713.444,3.578
1266,as2138,95240.363,3.524
1267,as2139,91830.406,3.688
1268,as214,89221.072,3.551
1269,as2140,96221.165,3.529
1270,as2141,90610.361,3.531
1271,as2142,89687.501,3.573
1272,as2143,90565.473,3.565
1273,as2144,94810.524,3.552
1274,as2145,88463.359,3.432
1275,as2146,89190.252,3.515
1276,as2147,90486.295,3.546
1277,as2148,89111.429,3.521
1278,as2149,93256.382,3.5
1279,as215,93174.66,3.532
1280,as2150,84536.311,3.526
1281,as2151,91531.275,3.499
1282,as2152,86982.375,3.52
1283,as2153,92896.122,3.447
1284,as2154,80324.679,3.466
1285,as2155,89407.095,3.472
1286,as2156,87569.772,3.609
1287,as2157,87112.887,3.495
1288,as2158,84230.194,3.568
1289,as2159,87073.516,3.521
1290,as216,87072.317,3.46
1291,as2160,92943.134,3.566
1292,as2161,89389.782,3.454
1293,as2162,90893.683,3.417
1294,as2163,84034.707,3.512
1295,as2164,98422.066,3.511
1296,as2165,85619.293,3.578
1297,as2166,98122.251,3.538
1298,as2167,83415.865,3.468
1299,as2168,85304.592,3.643
1300,as2169,86022.264,3.517
1301,as217,96852.757,3.502
1302,as2170,92645.843,3.526
1303,as2171,91978.822,3.601
1304,as2172,96398.47,3.597
1305,as2173,94024.691,3.472
1306,as2174,97640.664,3.523
1307,as2175,88037.369,3.536
1308,as2176,90653.207,3.549
1309,as2177,83616.919,3.45
1310,as2178,87493.177,3.459
1311,as2179,85930.771,3.472
1312,as218,91355.096,3.601
1313,as2180,91415.58,3.532
1314,as2181,86195.593,3.545
1315,as2182,92741.629,3.549
1316,as2183,86708.389,3.599
1317,as2184,90890.916,3.664
1318,as2185,101462.326,3.582
1319,as2186,89089.76,3.528
1320,as2187,88250.579,3.514
1321,as2188,91823.828,3.567
1322,as2189,90980.509,3.602
1323,as219,90826.701,3.543
1324,as2190,93270.064,3.601
1325,as2191,89812.45,3.509
1326,as2192,89470.388,3.566
1327,as2193,85863.706,3.495
1328,as2194,83547.958,3.534
1329,as2195,92499.248,3.517
1330,as2196,86666.071,3.536
1331,as2197,93324.34,3.558
1332,as2198,87835.15,3.5
1333,as2199,93909.495,3.584
1334,as22,85425.096,3.445
1335,as220,89625.051,3.455
1336,as2200,97573.852,3.565
1337,as2201,90910.012,3.535
1338,as2202,91384.576,3.503
1339,as2203,88575.498,3.521
1340,as2204,89767.755,3.503
1341,as2205,84532.144,3.53
1342,as2206,88763.339,3.677
1343,as2207,83121.25,3.558
1344,as2208,84899.216,3.581
1345,as2209,85710.361,3.582
1346,as221,88799.182,3.552
1347,as2210,88837.582,3.528
1348,as2211,88639.964,3.54
1349,as2212,86158.222,3.589
1350,as2213,84531.652,3.501
1351,as2214,92292.553,3.57
1352,as2215,88809.09,3.531
1353,as2216,87521.552,3.568
1354,as2217,95800.19,3.548
1355,as2218,87458.014,3.587
1356,as2219,85832.241,3.464
1357,as222,87457.576,3.477
1358,as2220,94145.494,3.507
1359,as2221,92647.192,3.59
1360,as2222,91342.567,3.471
1361,as2223,93619.795,3.514
1362,as2224,86508.217,3.554
1363,as2225,89006.233,3.431
1364,as2226,90410.649,3.521
1365,as2227,95478.959,3.468
1366,as2228,87053.05,3.513
1367,as2229,91485.802,3.578
1368,as223,90212.12,3.592
1369,as2230,88257.492,3.522
1370,as2231,89151.094,3.542
1371,as2232,90449.226,3.47
1372,as2233,87062.996,3.594
1373,as2234,95193.54,3.47
1374,as2235,92353.965,3.522
1375,as2236,80963.825,3.468
1376,as2237,88684.01,3.525
1377,as2238,88330.981,3.428
1378,as2239,90087.323,3.512
1379,as224,89088.221,3.486
1380,as2240,89094.904,3.466
1381,as2241,95901.839,3.498
1382,as2242,86845.903,3.523
1383,as2243,98829.752,3.62
1384,as2244,86121.424,3.497
1385,as2245,87505.012,3.492
1386,as2246,84545.994,3.473
1387,as2247,83482.599,3.53
1388,as2248,86784.8,3.516
1389,as2249,86652.039,3.457
1390,as225,91726.779,3.546
1391,as2250,94468.322,3.576
1392,as2251,93265.087,3.513
1393,as2252,86632.334,3.53
1394,as2253,88422.456,3.599
1395,as2254,92044.976,3.502
1396,as2255,92559.004,3.528
1397,as2256,87275.287,3.498
1398,as2257,88438.171,3.567
1399,as2258,86157.573,3.623
1400,as2259,90175.029,3.543
1401,as226,100291.493,3.472
1402,as2260,93050.028,3.576
1403,as2261,88791.45,3.561
1404,as2262,87122.572,3.518
1405,as2263,85021.698,3.485
1406,as2264,90370.282,3.507
1407,as2265,89303.351,3.516
1408,as2266,91388.35,3.573
1409,as2267,88755.053,3.525
1410,as2268,94127.416,3.5
1411,as2269,91085.075,3.439
1412,as227,87061.257,3.65
1413,as2270,89620.209,3.611
1414,as2271,96880.986,3.493
1415,as2272,88465.124,3.451
1416,as2273,94509.723,3.429
1417,as2274,87691.369,3.53
1418,as2275,89552.083,3.499
1419,as2276,93390.314,3.576
1420,as2277,91111.594,3.578
1421,as2278,83287.177,3.554
1422,as2279,87355.172,3.449
1423,as228,86673.293,3.455
1424,as2280,93115.811,3.446
1425,as2281,94168.646,3.565
1426,as2282,82311.343,3.552
1427,as2283,91447.134,3.557
1428,as2284,85954.51,3.52
1429,as2285,94876.99,3.437
1430,as2286,87883.555,3.468
1431,as2287,89620.028,3.535
1432,as2288,89754.769,3.571
1433,as2289,86372.672,3.532
1434,as229,90994.768,3.524
1435,as2290,94299.172,3.489
1436,as2291,84201.437,3.514
1437,as2292,91234.112,3.564
1438,as2293,92974.624,3.56
1439,as2294,91170.195,3.501
1440,as2295,87478.775,3.544
1441,as2296,89053.526,3.448
1442,as2297,84836.618,3.521
1443,as2298,85033.881,3.522
1444,as2299,89868.087,3.566
1445,as23,91457.766,3.594
1446,as230,91118.434,3.613
1447,as2300,89710.319,3.527
1448,as2301,93020.087,3.516
1449,as2302,90579.181,3.56
1450,as2303,87136.664,3.552
1451,as2304,85416.907,3.621
1452,as2305,101595.301,3.551
1453,as2306,91681.453,3.422
1454,as2307,90233.18,3.481
1455,as2308,92473.681,3.576
1456,as2309,87457.728,3.559
1457,as231,89406.273,3.543
1458,as2310,84757.751,3.491
1459,as2311,87865.313,3.545
1460,as2312,89189.686,3.544
1461,as2313,87931.467,3.496
1462,as2314,95053.78,3.502
1463,as2315,93471.102,3.479
1464,as2316,93370.232,3.531
1465,as2317,84641.327,3.527
1466,as2318,87107.814,3.509
1467,as2319,93798.111,3.505
1468,as232,84699.088,3.511
1469,as2320,89592.406,3.553
1470,as2321,86480.091,3.586
1471,as2322,86366.372,3.493
1472,as2323,88834.501,3.597
1473,as2324,90928.598,3.506
1474,as2325,99763.565,3.49
1475,as2326,95575.732,3.537
1476,as2327,86960.016,3.603
1477,as2328,84473.873,3.519
1478,as2329,95526.759,3.404
1479,as233,89328.165,3.589
1480,as2330,94555.302,3.666
1481,as2331,87802.271,3.503
1482,as2332,84996.757,3.501
1483,as2333,86275.554,3.503
1484,as2334,86817.176,3.625
1485,as2335,88825.705,3.625
1486,as2336,85443.95,3.585
1487,as2337,88058.633,3.413
1488,as2338,94625.315,3.571
1489,as2339,89679.751,3.52
1490,as234,94207.2,3.601
1491,as2340,89001.141,3.535
1492,as2341,89236.275,3.545
1493,as2342,89555.943,3.479
1494,as2343,84487.606,3.511
1495,as2344,90576.537,3.553
1496,as2345,94848.002,3.55
1497,as2346,87405.09,3.585
1498,as2347,85269.971,3.556
1499,as2348,88799.855,3.481
1500,as2349,92109.305,3.496
1501,as235,96117.858,3.511
1502,as2350,92516.028,3.554
1503,as2351,82870.817,3.568
1504,as2352,93726.853,3.483
1505,as2353,88122.765,3.503
1506,as2354,94344.924,3.47
1507,as2355,87980.18,3.588
1508,as2356,93319.579,3.554
1509,as2357,94423.26,3.555
1510,as2358,90057.301,3.51
1511,as2359,95028.943,3.522
1512,as236,92782.866,3.537
1513,as2360,89258.861,3.567
1514,as2361,87999.447,3.563
1515,as2362,93391.056,3.54
1516,as2363,90010.87,3.526
1517,as2364,89144.315,3.5
1518,as2365,82436.002,3.471
1519,as2366,88083.364,3.55
1520,as2367,86363.315,3.487
1521,as2368,89553.731,3.474
1522,as2369,94606.061,3.55
1523,as237,87960.882,3.594
1524,as2370,91324.348,3.569
1525,as2371,91176.77,3.572
1526,as2372,90214.92,3.58
1527,as2373,90585.148,3.545
1528,as2374,93409.931,3.587
1529,as2375,94922.272,3.536
1530,as2376,85666.157,3.547
1531,as2377,91967.094,3.558
1532,as2378,91006.071,3.5
1533,as2379,89408.506,3.577
1534,as238,87495.667,3.578
1535,as2380,95108.625,3.543
1536,as2381,91515.829,3.556
1537,as2382,90261.176,3.52
1538,as2383,94751.374,3.587
1539,as2384,83931.726,3.552
1540,as2385,85770.553,3.594
1541,as2386,93988.611,3.506
1542,as2387,89611.453,3.49
1543,as2388,91652.923,3.588
1544,as2389,91590.641,3.506
1545,as239,88098.58,3.556
1546,as2390,100134.063,3.584
1547,as2391,87752.429,3.534
1548,as2392,91440.236,3.507
1549,as2393,91565.575,3.531
1550,as2394,93230.272,3.545
1551,as2395,84639.029,3.572
1552,as2396,89435.22,3.621
1553,as2397,92250.382,3.54
1554,as2398,89097.81,3.499
1555,as2399,91315.454,3.517
1556,as24,92705.946,3.517
1557,as240,88594.621,3.491
1558,as2400,91519.496,3.506
1559,as2401,89642.893,3.547
1560,as2402,92951.467,3.426
1561,as2403,86395.844,3.517
1562,as2404,95337.716,3.541
1563,as2405,92228.751,3.534
1564,as2406,100494.247,3.621
1565,as2407,90605.006,3.607
1566,as2408,87547.742,3.495
1567,as2409,91667.559,3.569
1568,as241,88820.617,3.564
1569,as2410,89769.798,3.632
1570,as2411,95110.389,3.575
1571,as2412,90954.304,3.498
1572,as2413,87505.211,3.486
1573,as2414,83932.32,3.584
1574,as2415,84918.266,3.564
1575,as2416,94644.025,3.472
1576,as2417,95355.701,3.476
1577,as2418,84480.998,3.566
1578,as2419,84259.781,3.562
1579,as242,91514.396,3.611
1580,as2420,93120.586,3.569
1581,as2421,100830.117,3.523
1582,as2422,91046.735,3.542
1583,as2423,92000.512,3.473
1584,as2424,91818.072,3.547
1585,as2425,88821.56,3.543
1586,as2426,89449.953,3.555
1587,as2427,90483.309,3.574
1588,as2428,94488.378,3.587
1589,as2429,91282.226,3.527
1590,as243,89678.12,3.524
1591,as2430,81563.191,3.486
1592,as2431,100221.484,3.474
1593,as2432,85420.823,3.48
1594,as2433,92528.828,3.551
1595,as2434,87425.991,3.478
1596,as2435,93417.55,3.564
1597,as2436,93864.248,3.588
1598,as2437,91256.117,3.588
1599,as2438,86025.196,3.505
1600,as2439,89252.857,3.561
1601,as244,93523.441,3.598
1602,as2440,92788.832,3.569
1603,as2441,89940.272,3.543
1604,as2442,88848.765,3.507
1605,as2443,85604.707,3.525
1606,as2444,86109.738,3.486
1607,as2445,82281.778,3.501
